discount,unitPrice,customerID,customerSegment,productCategory,baseMargin,region,profit,quantityOrdered,sales,orderID
0.03,4.55,2394,Corporate,Office Supplies,0.35,South,100.38,9,40.28,86949
0.04,60.97,2395,Corporate,Office Supplies,0.56,South,79.4232,15,904.31,86952
0.03,7.64,2398,Corporate,Office Supplies,0.36,Central,-15.0904,12,96.86,86373
0,65.99,2417,Consumer,Technology,0.59,South,-60.564,13,765.65,86754
0.03,2.1,2418,Consumer,Office Supplies,0.57,South,-1473.906,4,8.72,86750
0.1,599.99,2418,Consumer,Technology,0.5,South,-343.126,11,6355.69,86753
0.06,2.78,2418,Consumer,Office Supplies,0.59,South,66.36,10,28.09,86753
0.07,225.04,2419,Consumer,Office Supplies,0.42,South,-162.918,5,1130.15,86751
0.03,7.84,2419,Consumer,Office Supplies,0.35,South,859.7178,7,54.37,86751
0.04,9.11,2420,Consumer,Office Supplies,0.4,South,-23.072,11,100.87,86752
0.05,150.98,2422,Home Office,Furniture,0.55,Central,650.3,12,1857.08,89053
0.09,3.89,2422,Home Office,Office Supplies,0.37,Central,-154.307,10,42.56,89055
0.04,100.98,2423,Home Office,Technology,0.4,Central,269.94,4,414.91,89054
0.08,30.93,2426,Small Business,Furniture,0.44,Central,63.0591,3,91.39,90859
0.08,4.48,2426,Small Business,Office Supplies,0.6,Central,139.5801,37,202.29,90861
0,17.67,2426,Small Business,Furniture,0.47,Central,109.67,9,168.71,90861
0.03,40.99,2427,Corporate,Office Supplies,0.36,Central,395.308,21,885.65,90860
0.1,14.28,2430,Home Office,Office Supplies,0.39,Central,104.9145,11,152.05,91108
0.04,7.08,2430,Home Office,Office Supplies,0.47,Central,24.59,7,49.1,91109
0.03,140.99,2430,Home Office,Technology,0.59,Central,-458.744,2,246.44,91110
0.05,8.85,2431,Consumer,Office Supplies,0.36,West,-9.177,21,199.08,24869
0.07,155.06,2431,Consumer,Office Supplies,0.59,West,-121.75,14,2039.07,5920
0.07,155.06,2432,Consumer,Office Supplies,0.59,Central,24.35,3,436.94,89096
0.09,5.4,2432,Consumer,Office Supplies,0.37,Central,-34.7645,6,37.38,89097
0.05,8.85,2433,Consumer,Office Supplies,0.36,Central,-7.3416,5,47.4,89095
0.09,90.97,2437,Home Office,Technology,0.36,Central,35.29,3,260,90301
0.02,63.94,2441,Consumer,Furniture,0.46,South,-100.17,11,709.7,89300
0.01,5.02,2442,Consumer,Technology,0.79,South,-3.948,5,27.42,89300
0.05,58.1,2443,Corporate,Office Supplies,0.38,South,1633.986,13,739.06,89299
0.06,2.28,2443,Corporate,Office Supplies,0.41,South,-2002.6314,13,30.47,89301
0.09,6.48,2448,Consumer,Office Supplies,0.37,Central,-126.208,16,96.96,87790
0.08,4.13,2450,Home Office,Office Supplies,0.57,Central,-5.54,1,4.21,90322
0.06,3499.99,2454,Corporate,Technology,0.37,South,-68.432,1,3550.28,89219
0.07,179.99,2456,Home Office,Technology,0.48,South,733.2822,7,1188.63,89218
0.02,92.23,2456,Home Office,Furniture,0.67,South,-905.9904,11,1009.93,89218
0.02,15.22,2457,Home Office,Office Supplies,0.36,Central,-21.63242,9,140.7,89218
0.03,6.48,2458,Home Office,Office Supplies,0.37,Central,-35.04,2,15.95,91285
0.05,12.88,2458,Home Office,Office Supplies,0.82,Central,5.98,3,42.35,91286
0.03,6.48,2460,Home Office,Office Supplies,0.37,East,-35.04,8,63.78,30785
0.07,9.93,2460,Home Office,Office Supplies,0.43,East,149.53,46,451.61,30785
0.09,1.74,2464,Consumer,Furniture,0.53,South,608.262,4,10.41,88713
0.08,227.55,2464,Consumer,Furniture,0.68,South,-570.1696,16,2849.64,88713
0.05,6.28,2464,Consumer,Office Supplies,0.4,South,1.278,6,38.04,88714
0.04,3.08,2464,Consumer,Office Supplies,0.37,South,424.29,14,42.53,88714
0.04,2.08,2466,Corporate,Office Supplies,0.36,Central,-3.71956,7,14.77,88136
0.02,53.98,2466,Corporate,Technology,0.62,Central,101.972,8,438.33,88136
0.05,4.98,2466,Corporate,Office Supplies,0.38,Central,-16.6348,7,38.11,88136
0.09,58.1,2468,Home Office,Office Supplies,0.38,South,765.75,3,169.46,88135
0.04,65.99,2468,Corporate,Technology,0.55,South,-335.041,13,724.57,88137
0.1,4.91,2472,Home Office,Office Supplies,0.36,Central,35.2797,10,51.13,86514
0.07,5.18,2481,Corporate,Office Supplies,0.36,South,-188.034,14,79.61,91000
0.05,6.48,2484,Corporate,Office Supplies,0.37,South,322.122,16,109.99,88998
0.03,111.03,2484,Corporate,Office Supplies,0.78,South,366.54,8,900.12,88998
0.02,71.37,2486,Small Business,Furniture,0.68,South,-439.908,4,237.62,91414
0.03,205.99,2486,Small Business,Technology,0.6,South,1087.716,1,176.42,91414
0,180.98,2486,Small Business,Furniture,0.69,South,9.204,11,2084.16,91416
0.04,3.08,2487,Small Business,Office Supplies,0.37,South,257.0832,14,43.41,91415
0.1,2.78,2487,Small Business,Office Supplies,0.59,South,0.7854,18,46.42,91415
0.02,136.98,2487,Small Business,Furniture,0.59,South,88.56,8,1140.95,91417
0.08,4.91,2488,Consumer,Office Supplies,0.36,South,12.726,9,42.69,86887
0.02,28.15,2488,Consumer,Office Supplies,0.55,South,160.8066,11,327.41,86887
0.01,2036.48,2489,Consumer,Technology,0.55,West,-1596.7458,2,3786.84,86883
0.04,419.19,2489,Home Office,Office Supplies,0.58,West,1388.3559,5,2012.11,86885
0.07,65.99,2489,Home Office,Technology,0.58,West,109.836,9,471.66,86886
0.09,348.21,2490,Home Office,Furniture,0.62,West,-93.85,2,662.8,86884
0,10.01,2490,Home Office,Technology,0.41,West,82.7034,11,119.86,86886
0.09,348.21,2491,Home Office,Furniture,0.62,West,-93.85,8,2651.21,48836
0.06,4.28,2491,Consumer,Office Supplies,0.56,West,0.37,9,38.96,11712
0.04,419.19,2491,Home Office,Office Supplies,0.58,West,1947.67,20,8048.45,23042
0.07,65.99,2491,Home Office,Technology,0.58,West,109.836,37,1939.03,23877
0,10.01,2491,Home Office,Technology,0.41,West,128.03,42,457.63,23877
0.08,4.91,2491,Consumer,Office Supplies,0.36,West,31.752,36,170.75,14785
0.02,28.15,2491,Consumer,Office Supplies,0.55,West,117.208,45,1339.42,14785
0.06,4.28,2495,Consumer,Office Supplies,0.56,West,0.37,2,8.66,86885
0.09,355.98,2498,Corporate,Furniture,0.64,West,1240.25,30,10554.63,16547
0.04,218.75,2498,Corporate,Furniture,0.77,West,-533.232,8,1749.64,16547
0.09,6.28,2498,Small Business,Furniture,0.53,West,-61.59,56,355.4,54567
0.08,1.68,2498,Small Business,Office Supplies,0.59,West,-46.25,88,148.36,20007
0.09,355.98,2499,Corporate,Furniture,0.64,Central,1240.25,8,2814.57,88319
0.09,6.28,2500,Small Business,Furniture,0.53,Central,-32.0268,14,88.85,88320
0.1,24.92,2502,Home Office,Office Supplies,0.39,Central,-45.816,3,70.82,91310
0,12.28,2502,Home Office,Office Supplies,0.38,Central,30.63,7,90.44,91310
0.02,6.48,2506,Home Office,Office Supplies,0.36,East,-6.835,1,10.72,87033
0.06,699.99,2507,Home Office,Technology,0.41,East,7024.2069,15,10180.01,87033
0.02,5.81,2508,Home Office,Office Supplies,0.39,East,-137.494,7,42.44,87031
0.05,30.98,2509,Home Office,Office Supplies,0.4,East,308.67,15,462.57,87029
0.04,6.48,2512,Home Office,Office Supplies,0.37,East,-223.944,19,125.37,87030
0.02,17.15,2516,Home Office,Office Supplies,0.58,East,36.495,11,190.85,87033
0.07,30.98,2520,Home Office,Office Supplies,0.4,East,255.7692,12,370.68,87033
0,175.99,2521,Home Office,Technology,0.59,Central,1656.6555,15,2400.95,87032
0.04,1360.14,2522,Home Office,Technology,0.59,East,2639.01,6,7303.05,87033
0.01,2.16,2526,Corporate,Office Supplies,0.37,South,395.76,24,58.05,87208
0.07,21.38,2527,Corporate,Office Supplies,0.59,South,-39.396,3,68.64,87208
0.04,40.98,2530,Small Business,Technology,0.74,West,-89.5,7,277.07,87451
0.08,4,2531,Small Business,Office Supplies,0.37,West,28.4,14,51.99,87452
0.05,35.99,2534,Small Business,Technology,0.39,East,103.2723,5,149.67,87451
0.08,12.53,2539,Home Office,Office Supplies,0.38,South,215.718,5,61.1,91017
0.02,178.47,2540,Home Office,Office Supplies,0.55,South,106.9848,1,193.81,91017
0.05,15.68,2543,Small Business,Furniture,0.46,South,3.54,17,257.48,87917
0.02,195.99,2543,Small Business,Technology,0.56,South,40.284,19,3194.99,87917
0.01,99.99,2545,Home Office,Technology,0.52,South,90.024,2,202.98,87915
0.07,6.48,2547,Small Business,Office Supplies,0.37,South,2.232,1,10.86,87916
0,35.99,2548,Small Business,Technology,0.35,West,840.051,46,1477.57,46436
0.05,30.98,2548,Small Business,Office Supplies,0.4,West,61.47,12,382.29,40997
0.05,22.99,2548,Small Business,Office Supplies,0.57,West,18.27,37,881.74,40997
0.04,212.6,2548,Small Business,Furniture,0.73,West,-513.79042,33,7384.18,40997
0.09,5.98,2548,Small Business,Office Supplies,0.51,West,23.87,81,448.26,29889
0.05,30.98,2549,Small Business,Office Supplies,0.4,East,61.47,3,95.57,88657
0.05,22.99,2549,Small Business,Office Supplies,0.57,East,18.27,9,214.48,88657
0.04,212.6,2549,Small Business,Furniture,0.73,East,-513.79042,8,1790.1,88657
0.09,5.98,2549,Small Business,Office Supplies,0.51,East,35.805,20,110.68,88658
0,35.99,2551,Small Business,Technology,0.35,East,265.9605,12,385.45,88656
0.03,12.53,2553,Home Office,Office Supplies,0.38,Central,-20.3205,1,19.32,86528
0.1,2.6,2555,Home Office,Office Supplies,0.58,Central,-88.04,12,30.1,86527
0,12.97,2555,Home Office,Office Supplies,0.35,Central,180.2349,19,261.21,86529
0.06,4.91,2555,Home Office,Office Supplies,0.36,Central,29.5251,9,42.79,86529
0.03,160.98,2561,Consumer,Furniture,0.62,East,1261.4718,11,1828.22,86465
0.07,3.98,2561,Consumer,Office Supplies,0.38,East,-59.96376,7,29.77,86466
0.07,12.22,2561,Consumer,Furniture,0.55,East,89.4148,12,147.19,86466
0.08,4.55,2563,Home Office,Office Supplies,0.35,Central,27.0273,9,39.17,91447
0,4.37,2570,Consumer,Office Supplies,0.59,West,-150.2604,19,87.85,90327
0.01,500.98,2570,Consumer,Furniture,0.6,West,4899.1288,14,7429.63,90327
0.02,12.58,2570,Consumer,Furniture,0.43,West,44.712,18,224.29,90327
0.1,7.7,2570,Consumer,Furniture,0.52,West,-22.626,7,51.2,90327
0.01,500.98,2571,Consumer,Furniture,0.6,East,4260.112,56,29718.53,50656
0.1,7.7,2571,Consumer,Furniture,0.52,East,-25.14,27,197.48,50656
0.04,8.6,2578,Home Office,Office Supplies,0.38,South,309.7116,5,46.85,88298
0.01,3.58,2578,Home Office,Office Supplies,0.36,South,-128.856,26,93.57,88298
0.08,105.49,2578,Home Office,Furniture,0.75,South,-36.946,34,2694.49,88298
0.09,212.6,2579,Home Office,Furniture,0.64,South,-274.498,1,174.5,88296
0.07,1.76,2579,Home Office,Furniture,0.41,South,0.588,15,26.01,88297
0.04,510.14,2583,Home Office,Technology,0.56,Central,-251.4039,3,1527.97,89657
0,4.76,2583,Home Office,Office Supplies,0.36,Central,-2.345,23,110.86,89657
0.04,6.3,2584,Home Office,Office Supplies,0.39,Central,67.6062,15,97.98,89658
0.01,6.48,2587,Home Office,Office Supplies,0.37,Central,-46.5244,18,127.83,91166
0.02,22.72,2587,Home Office,Furniture,0.44,Central,200.0172,12,289.88,91167
0.02,419.19,2593,Corporate,Office Supplies,0.58,South,-39.606,10,4354.55,87772
0.01,85.99,2593,Corporate,Technology,0.85,South,311.73,2,146.17,87773
0.05,5.74,2601,Corporate,Office Supplies,0.55,East,-50.75,7,42.02,87382
0.07,200.99,2603,Corporate,Technology,0.59,East,2225.07612,22,3705.14,87383
0.01,297.48,2604,Corporate,Technology,0.6,East,-338.180832,3,945.36,87383
0.09,5.4,2610,Corporate,Office Supplies,0.37,West,-136.252,9,49.24,86118
0.02,50.98,2613,Corporate,Office Supplies,0.58,East,-25.76,1,68.45,86119
0,2.6,2616,Corporate,Office Supplies,0.58,Central,-45.21,16,44.75,91495
0.1,3.25,2617,Corporate,Office Supplies,0.56,Central,-286.245,6,40.69,91496
0.1,7.64,2618,Corporate,Office Supplies,0.36,East,16.12,18,130.11,46884
0,125.99,2618,Corporate,Technology,0.59,East,-815.9008,3,337.34,46884
0.1,11.55,2618,Corporate,Office Supplies,0.55,East,15.808,25,280.43,46884
0.05,4.84,2618,Corporate,Office Supplies,0.52,East,29.17,20,103.39,34017
0.01,14.98,2618,Corporate,Office Supplies,0.57,East,-48.97,28,435.39,34017
0.1,20.27,2618,Corporate,Office Supplies,0.57,East,84.05,53,1051.52,53153
0.05,4.84,2619,Corporate,Office Supplies,0.52,Central,17.8365,5,25.85,88014
0.1,30.98,2619,Corporate,Office Supplies,0.58,Central,-20.2228,4,119.37,88015
0.1,20.27,2620,Corporate,Office Supplies,0.57,South,381.618,13,257.92,88017
0.03,40.97,2621,Corporate,Office Supplies,0.59,South,-177.058,5,207.22,88016
0.1,41.94,2626,Consumer,Office Supplies,0.35,West,164.082,6,237.8,90927
0.02,30.53,2628,Corporate,Office Supplies,0.39,Central,-54.63,14,448.47,85916
0.01,194.3,2630,Small Business,Furniture,0.59,Central,690.1794,5,1000.26,85914
0.02,209.84,2630,Small Business,Furniture,0.59,Central,1507.6431,10,2184.99,85914
0,145.45,2630,Small Business,Technology,0.56,Central,801.7468,8,1191.2,85914
0.07,65.99,2630,Small Business,Technology,0.58,Central,-139.18256,3,165.71,85915
0.05,100.97,2638,Consumer,Technology,0.46,West,881.4681,13,1277.49,90951
0.05,4.98,2639,Consumer,Office Supplies,0.39,West,3.84,3,14.2,90952
0.1,10.98,2647,Corporate,Office Supplies,0.58,West,-21.03,5,52.21,91386
0.01,39.98,2647,Corporate,Furniture,0.65,West,117.5208,4,170.32,91386
0.01,39.98,2649,Corporate,Technology,0.7,East,-30.808,5,203.29,88814
0.05,35.99,2650,Corporate,Technology,0.38,East,524.3172,26,759.88,88815
0.06,47.9,2652,Consumer,Office Supplies,0.37,West,21.78,2,94.2,89361
0.05,4.98,2653,Consumer,Technology,0.64,Central,-98.35,7,34.32,89360
0.02,34.23,2653,Consumer,Furniture,0.55,Central,270.7905,11,392.45,89360
0.09,89.99,2655,Consumer,Furniture,0.66,South,223.416,6,511.25,86063
0.07,2.94,2655,Corporate,Office Supplies,0.4,South,-93.9274,10,29.88,86064
0.01,138.14,2660,Small Business,Office Supplies,,East,-321.51,4,599.03,86486
0.04,90.24,2667,Home Office,Office Supplies,0.56,East,246.2748,4,356.92,87831
0.09,47.9,2667,Home Office,Office Supplies,0.37,East,93.9504,3,136.16,87831
0.04,10.4,2668,Corporate,Furniture,0.51,Central,29.98,12,130.74,87830
0.08,4.28,2668,Corporate,Office Supplies,0.4,Central,-121.2,12,49.87,87830
0.06,3.93,2668,Home Office,Office Supplies,0.39,Central,10.7824,6,24.18,87832
0.05,165.2,2670,Home Office,Office Supplies,0.59,West,2008.71,167,27587.55,37924
0.09,17.99,2670,Home Office,Office Supplies,0.57,West,-80.53,71,1191.58,37924
0.05,165.2,2671,Home Office,Office Supplies,0.59,South,-48.958,42,6938.19,90551
0.03,41.32,2677,Small Business,Furniture,0.76,South,-32.816,10,419.27,86633
0,6.88,2677,Small Business,Office Supplies,0.39,South,-15.61,5,36,86633
0.09,8.74,2684,Small Business,Office Supplies,0.38,South,23.616,1,11.78,89146
0.09,18.97,2684,Small Business,Office Supplies,0.37,South,-1748.012,1,20.96,89146
0.07,4.97,2684,Small Business,Furniture,0.54,South,-180.152,5,26.66,89148
0.09,2.62,2684,Small Business,Office Supplies,0.39,South,8.388,12,29.55,89148
0.03,65.99,2684,Small Business,Technology,0.58,South,9.9399,21,1237.4,89148
0,7.38,2685,Small Business,Office Supplies,0.36,East,-66.171,2,17.64,89147
0.09,3.75,2689,Home Office,Office Supplies,0.37,East,51.2187,21,74.23,90624
0.01,30.98,2693,Home Office,Office Supplies,0.4,East,380.468,20,627.19,90624
0.05,107.53,2696,Home Office,Furniture,0.65,South,-89.418,6,612.92,87676
0.04,1.74,2697,Corporate,Furniture,0.53,South,9.252,16,29.08,87678
0.01,119.99,2697,Corporate,Technology,0.39,South,-1197.042,21,2569.57,87678
0.06,4.98,2699,Corporate,Office Supplies,0.37,West,-103.224,16,78.99,87677
0.04,70.98,2699,Corporate,Furniture,0.6,West,-84.6288,19,1345.33,87679
0.06,3.6,2704,Consumer,Office Supplies,0.39,South,2755.6422,4,15.19,91407
0.03,13.48,2704,Consumer,Office Supplies,0.59,South,-256.018,4,59.49,91408
0.07,60.97,2709,Consumer,Office Supplies,0.56,East,-41.77,1,57.84,89240
0,90.98,2709,Consumer,Furniture,0.74,East,-1014.11,15,1425.71,89240
0.07,2.88,2713,Corporate,Office Supplies,0.39,Central,17.4294,9,25.26,88701
0.03,348.21,2713,Corporate,Furniture,0.62,Central,-178.8696,2,736.16,88701
0.01,29.89,2715,Corporate,Technology,0.5,Central,-74.64,1,31.96,88702
0.1,6.74,2718,Consumer,Office Supplies,0.35,Central,65.41,15,98.17,89394
0,40.48,2720,Small Business,Technology,0.77,South,-25.634,6,264.95,88766
0.06,4.98,2724,Home Office,Office Supplies,0.36,South,-37.562,10,53.21,88959
0.01,6.48,2724,Home Office,Office Supplies,0.37,South,-449.694,18,122.8,88959
0.05,28.15,2725,Home Office,Office Supplies,0.55,South,-66.248,10,282.38,88958
0.08,230.98,2729,Consumer,Furniture,0.6,West,501.69,4,924.8,88114
0.05,100.98,2737,Small Business,Technology,0.4,East,566.6073,8,821.17,89018
0.03,15.31,2737,Small Business,Office Supplies,0.57,East,-57.56,12,194.08,89019
0.02,33.98,2738,Small Business,Technology,0.45,East,164.0613,7,237.77,89017
0.01,35.99,2741,Small Business,Technology,0.38,West,218.2332,10,316.28,89481
0.01,220.98,2745,Corporate,Furniture,0.62,West,1049.03,11,2591.09,86184
0.08,9.98,2747,Corporate,Furniture,0.57,East,-102.93,15,150.24,35200
0.01,220.98,2747,Corporate,Furniture,0.62,East,1049.03,44,10364.36,23751
0.02,161.55,2750,Small Business,Office Supplies,0.66,South,664.518,4,657.61,91424
0.08,22.01,2760,Corporate,Office Supplies,0.59,East,105.7,11,241.97,90724
0.02,29.74,2764,Corporate,Office Supplies,0.7,East,-21.06,4,120.81,90724
0.03,5.85,2765,Corporate,Office Supplies,0.56,East,-5.08,7,41.4,90725
0.02,11.55,2770,Corporate,Office Supplies,0.55,South,1289.382,14,159.53,88975
0.07,177.98,2771,Corporate,Office Supplies,0.56,South,-191.548,3,536.29,88974
0.1,5.18,2773,Corporate,Office Supplies,0.36,West,-29.003,2,10.96,91584
0.07,574.74,2775,Consumer,Technology,0.37,Central,2860.9332,8,4146.28,91229
0.03,350.98,2776,Consumer,Furniture,0.61,East,2692.4421,11,3902.09,91228
0.04,1.68,2776,Consumer,Office Supplies,0.35,East,2.0672,8,14.18,91228
0.05,205.99,2778,Consumer,Technology,0.58,South,111.0525,12,2118.99,87160
0.08,205.99,2778,Consumer,Technology,0.56,South,-1963.752,5,837.64,87160
0.01,35.99,2779,Corporate,Technology,0.38,South,-60.704,11,345.07,87161
0.09,2.16,2781,Consumer,Office Supplies,0.37,West,-37.789,2,5.48,87162
0.03,808.49,2781,Consumer,Technology,0.4,West,7576.11,11,8201.33,87162
0,6.48,2781,Consumer,Office Supplies,0.37,West,-43.26,3,22.67,87162
0.01,47.98,2787,Consumer,Technology,0.71,South,-44.436,8,393.98,91316
0.09,2.88,2791,Corporate,Office Supplies,0.56,Central,4.85,7,19.29,88758
0.06,2.61,2794,Corporate,Office Supplies,0.39,Central,3.5949,2,5.21,87554
0.07,4.76,2794,Corporate,Office Supplies,0.39,Central,15.8148,5,22.92,87555
0.04,3.57,2795,Corporate,Office Supplies,0.59,Central,-69.91,8,30.9,87556
0.05,200.99,2795,Corporate,Technology,0.59,Central,1630.5252,14,2363.08,87556
0.07,195.99,2795,Corporate,Technology,0.58,Central,-457.16,2,328.45,87556
0.02,30.44,2796,Corporate,Office Supplies,0.37,Central,266.7609,12,386.61,87553
0,5.02,2797,Consumer,Technology,0.79,East,-159.3028,8,43.94,87552
0.02,4.91,2797,Corporate,Office Supplies,0.36,East,29.8839,9,43.31,87553
0,17.52,2801,Home Office,Office Supplies,0.5,West,52.764,15,284.34,91049
0.07,500.98,2803,Small Business,Technology,0.38,West,2699.9838,10,3913.02,86227
0.1,178.47,2803,Small Business,Office Supplies,0.55,West,-170.98,1,180.14,86227
0.07,30.56,2813,Corporate,Office Supplies,0.35,South,-95.6186,12,364.92,88819
0.05,4.71,2817,Corporate,Office Supplies,0.8,East,-2.376,2,12.16,89743
0.04,55.99,2817,Corporate,Technology,0.35,East,-18.3216,3,147.56,89743
0.08,6.48,2820,Home Office,Technology,0.71,Central,-82.64,18,113.68,87899
0.1,22.01,2820,Home Office,Office Supplies,0.59,Central,31.59,14,281.75,87900
0.02,21.98,2823,Corporate,Office Supplies,0.55,West,165.6345,11,240.05,87240
0.02,27.48,2825,Consumer,Technology,0.75,West,19.308,3,87.21,89497
0.08,10.06,2825,Consumer,Office Supplies,0.39,West,0.33,4,40.15,89497
0.05,11.29,2828,Corporate,Office Supplies,0.59,West,-35.26,8,90.46,87720
0.07,39.48,2828,Corporate,Technology,0.54,West,322.2507,12,467.03,87721
0.03,140.98,2833,Small Business,Furniture,0.77,Central,-221.5,4,608.81,91030
0.08,65.99,2833,Small Business,Technology,0.56,Central,206.352,15,808.61,91030
0.07,51.98,2837,Home Office,Technology,0.37,Central,439.7853,13,637.37,89801
0.1,80.97,2837,Home Office,Technology,0.37,Central,-149.4573,3,232.16,89801
0,21.98,2840,Corporate,Office Supplies,0.55,South,21.096,16,360.03,87884
0.05,15.68,2840,Corporate,Furniture,0.46,South,1166.628,17,260.01,87885
0,14.98,2840,Corporate,Furniture,0.39,South,-40.6042,18,273.79,87885
0.02,38.76,2840,Corporate,Office Supplies,0.36,South,-294.084,1,44.62,87885
0.04,90.48,2847,Corporate,Office Supplies,0.4,South,55.5552,3,268.64,85928
0.02,9.77,2847,Corporate,Furniture,0.48,South,-535.332,9,87.68,85928
0.09,34.99,2847,Corporate,Office Supplies,0.59,South,-208.7204,1,37.62,85928
0,49.99,2848,Corporate,Technology,0.41,South,38.886,16,832.97,85929
0.05,115.99,2851,Consumer,Technology,0.58,Central,719.3526,11,1042.54,86454
0.08,7.84,2855,Corporate,Office Supplies,0.35,West,-12.87678,10,76.16,87316
0.03,105.34,2855,Corporate,Furniture,0.61,West,618.1308,10,1038.14,87316
0.09,6783.02,2855,Consumer,Technology,0.39,West,-14140.7016,1,6296,87317
0.06,2.94,2858,Corporate,Office Supplies,0.58,South,-8.876,3,8.79,88279
0.04,67.28,2858,Corporate,Office Supplies,0.4,South,14.754,30,2051.68,88282
0.1,130.98,2858,Corporate,Furniture,0.69,South,669.612,42,5295.03,88282
0.04,2.78,2858,Corporate,Office Supplies,0.59,South,213,28,80.27,88282
0.03,142.86,2859,Corporate,Office Supplies,0.56,South,-8.3881,23,3292.02,88281
0.05,20.99,2861,Corporate,Technology,0.58,Central,4.90176,11,199.43,88280
0,12.22,2862,Corporate,Furniture,0.55,Central,76.3899,9,110.71,88278
0.01,13.79,2865,Corporate,Furniture,0.43,Central,-36.77,4,56.68,90871
0.04,33.29,2865,Corporate,Office Supplies,0.61,Central,87.03,8,273.34,90871
0.01,125.99,2867,Corporate,Technology,0.59,East,-582.648,2,226.88,11013
0.03,896.99,2868,Corporate,Office Supplies,0.38,West,3602.1312,6,5220.48,85826
0.01,125.99,2868,Corporate,Technology,0.59,West,-582.648,1,113.44,85827
0.08,15.99,2868,Corporate,Office Supplies,0.37,West,-66.585,4,66.02,85828
0.07,2.89,2873,Small Business,Office Supplies,0.38,South,441.594,12,33.02,89872
0,217.85,2873,Small Business,Furniture,0.68,South,394.17,10,2273.1,89872
0.05,4.84,2874,Home Office,Office Supplies,0.52,Central,13.4481,4,19.49,89873
0.03,304.99,2874,Home Office,Office Supplies,0.4,Central,4033.6089,19,5845.81,89874
0.09,65.99,2874,Home Office,Technology,0.58,Central,141.7824,12,633.85,89874
0,8.33,2877,Consumer,Technology,0.52,East,74.1819,12,107.51,91492
0,8.33,2878,Consumer,Technology,0.52,West,82.31,47,421.08,54369
0.05,6.68,2880,Small Business,Office Supplies,0.37,South,-2.352,11,77.2,88626
0.09,243.98,2880,Small Business,Furniture,0.55,South,1059.288,25,5587.89,88627
0.03,4.06,2882,Consumer,Office Supplies,0.6,South,-246.2761,37,159.89,55300
0.01,3.75,2882,Consumer,Office Supplies,0.37,South,55.1946,48,180.48,55300
0.02,10.68,2882,Consumer,Furniture,0.6,South,-307.2965,31,350.48,55300
0.07,28.99,2882,Consumer,Technology,0.56,South,-16.06374,39,936.8,16676
0.05,6.48,2882,Consumer,Office Supplies,0.37,South,-160.3847,35,232.5,4839
0.09,363.25,2882,Consumer,Office Supplies,0.57,South,732.2698,21,7497.05,21958
0.05,63.94,2882,Consumer,Furniture,0.46,South,270.8743,21,1336.35,40224
0.02,43.98,2882,Consumer,Technology,0.44,South,333.7605,40,1724.01,50917
0.05,6.48,2883,Consumer,Office Supplies,0.37,East,-120.59,9,59.79,87632
0.07,28.99,2884,Consumer,Technology,0.56,East,-12.078,10,240.21,87631
0.09,363.25,2884,Consumer,Office Supplies,0.57,East,1231.6569,5,1785.01,87633
0.05,63.94,2885,Consumer,Furniture,0.46,East,219.5442,5,318.18,87634
0.03,4.06,2886,Consumer,Office Supplies,0.6,East,-185.17,9,38.89,87630
0.01,3.75,2886,Consumer,Office Supplies,0.37,East,31.1328,12,45.12,87630
0.02,10.68,2886,Consumer,Furniture,0.6,East,-231.05,8,90.45,87630
0.1,209.37,2892,Consumer,Furniture,0.79,Central,-165.5949204,11,2125.12,90011
0.07,4.98,2893,Consumer,Office Supplies,0.38,Central,-21.684,9,45.05,90011
0.02,880.98,2896,Home Office,Furniture,0.62,Central,4861.0638,8,7045.02,86925
0,22.84,2896,Home Office,Office Supplies,0.39,Central,-83.75,15,370.62,86927
0.05,80.97,2897,Home Office,Technology,0.4,Central,565.18,11,904.25,86926
0,6.48,2897,Home Office,Office Supplies,0.37,Central,-38.72,2,16.31,86926
0.06,70.89,2903,Small Business,Furniture,0.72,East,65.07702,6,364.26,87374
0.07,4.13,2908,Home Office,Office Supplies,0.39,East,10.9592,4,16.07,88156
0.03,22.72,2908,Home Office,Furniture,0.44,East,17.4294,1,25.26,88156
0.05,34.98,2908,Home Office,Technology,0.76,East,-32.6664,16,581.08,88157
0,3.14,2908,Home Office,Office Supplies,0.84,East,-13.1352,8,27.53,88157
0.04,4.13,2912,Home Office,Office Supplies,0.39,Central,22.3077,7,32.33,87396
0.06,55.48,2912,Home Office,Office Supplies,0.37,Central,443.0214,12,642.06,87396
0.05,535.64,2920,Home Office,Technology,0.59,Central,-1220.9145,2,1068.6,59365
0,6.37,2923,Consumer,Office Supplies,0.38,East,-27.1492,15,99.75,86592
0.02,110.98,2924,Consumer,Furniture,0.69,East,-106.3424,2,226.53,86591
0.01,8.01,2924,Consumer,Office Supplies,0.4,East,44.9768,8,68.65,86591
0.02,5.58,2928,Consumer,Office Supplies,0.37,South,689.328,42,236.83,90218
0.02,54.1,2928,Consumer,Office Supplies,0.59,South,-33.586,36,1944.87,90218
0.1,11.55,2931,Small Business,Office Supplies,0.55,West,69.7672,12,135.77,87619
0.01,35.44,2932,Small Business,Office Supplies,0.38,East,-52.8228,1,55.43,87620
0.02,3.8,2935,Small Business,Office Supplies,0.38,East,7.31,5,20.46,87617
0.03,47.9,2938,Small Business,Office Supplies,0.37,East,642.9903,20,931.87,87620
